0	64
0	64
0	64
0.0015	64
0	64
0	64
-0.0015	64
0	64
0.0015	64
0	64
0	64
0	64
0	64
0	64
-0.0015	64
-0.0015	64
0	64
-0.0015	64
0	64
0	64
0	64
0	64
0	64
-0.0015	64
0	64
0	64
-0.0015	64
0	64
0	64
0	64
0	64.5
0	64
0	64
0	64.5
0	64.5
0.0015	64
0	64
0.0015	64
0	64
0	64
0	64
0	64
0	64.5
0	64.5
0	64
0	64
0	64
0	64
0	64
0	64
-0.0015	64
0	64
0.0015	64
0	64
0.0015	64
0	64
0	64
0.0015	64
0	64
0	64
0.0015	64
0	64
-0.0015	64
0	64
0	64
0	64
0	64
-0.0015	64
0	64
0	64
0	64
0	64
-0.0255	54.5
-0.0285	52.5
-0.054	44.5
-0.06	39.5
-0.0705	34.5
-0.09	25
-0.1005	20.5
-0.105	17
-0.1125	13
-0.1185	10
-0.1305	5.5
-0.156	-4.5
-0.1635	-11
-0.171	-14
-0.1755	-17.5
-0.186	-21
-0.216	-32.5
-0.2205	-37
-0.225	-40
-0.2415	-45.5
-0.2535	-52
-0.261	-56.5
-0.279	-64.5
-0.285	-68
-0.291	-71.5
-0.306	-76.5
-0.309	-81
-0.312	-83
-0.315	-85
-0.3225	-87.5
-0.333	-90.5
-0.3435	-95.5
-0.3585	-102
-0.363	-105.5
-0.3705	-110
-0.378	-113
-0.387	-117
-0.39	-119.5
-0.3945	-121
-0.4005	-124
-0.402	-125.5
-0.4065	-127.5
-0.411	-129.5
-0.414	-131.5
-0.4215	-134
-0.429	-137
-0.435	-140.5
-0.441	-143
-0.447	-145.5
-0.456	-149.5
-0.468	-154
-0.471	-157
-0.4785	-159.5
-0.486	-163
-0.5025	-170.5
-0.507	-173.5
-0.5115	-176
-0.5145	-178
-0.531	-184.5
-0.5325	-186.5
-0.5355	-188
-0.5385	-189.5
-0.552	-193.5
-0.5595	-198
-0.561	-200
-0.5655	-201.5
-0.585	-207
-0.5865	-210.5
-0.5895	-212.5
-0.5925	-214
-0.6045	-217.5
-0.6195	-224
-0.621	-226.5
-0.657	-237
-0.657	-241
-0.66	-244
-0.666	-246.5
-0.669	-248.5
-0.672	-250
-0.6795	-253
-0.687	-256
-0.6915	-257.5
-0.708	-263
-0.7125	-267
-0.7215	-270.5
-0.732	-275
-0.7365	-278
-0.7425	-279.5
-0.753	-284
-0.7635	-288.5
-0.7665	-291
-0.771	-292.5
-0.7725	-294.5
-0.7965	-301
-0.7995	-304.5
-0.8025	-307
-0.81	-309.5
-0.81	-311
-0.81	-312
-0.816	-313.5
-0.8295	-318.5
-0.831	-320
-0.837	-322
-0.8475	-326
-0.8505	-328
-0.855	-330
-0.8565	-331.5
-0.867	-334
-0.885	-341
-0.885	-343
-0.8895	-345
-0.8985	-347.5
-0.9	-349.5
-0.9045	-352
-0.9165	-355
-0.927	-359
-0.9315	-362
-0.939	-364.5
-0.9435	-367.5
-0.9465	-369
-0.9525	-371
-0.9525	-372.5
-0.96	-374.5
-0.9735	-379
-0.975	-381.5
-0.99	-385.5
-1.002	-390
-1.0305	-398.5
-1.0305	-402.5
-1.032	-404
-1.047	-407.5
-1.056	-412
-1.059	-414.5
-1.0755	-419.5
-1.0905	-424.5
-1.0995	-429.5
-1.101	-431.5
-1.104	-433.5
-1.1115	-435.5
-1.122	-439
-1.1265	-441.5
-1.1355	-444.5
-1.1535	-449
-1.161	-454
-1.17	-458
-1.179	-461
-1.1865	-464.5
-1.191	-466.5
-1.197	-468.5
-1.2045	-471
-1.215	-474.5
-1.218	-476.5
-1.227	-479
-1.251	-487
-1.254	-489.5
-1.269	-493.5
-1.2855	-500.5
-1.2945	-504
-1.3005	-506.5
-1.3095	-510.5
-1.3155	-512.5
-1.3335	-518
-1.3335	-520.5
-1.341	-522
-1.365	-527.5
-1.362	-530
-1.368	-531.5
-1.374	-534
-1.3725	-535.5
-1.3785	-536.5
-1.3965	-541.5
-1.3935	-542.5
-1.4115	-546
-1.4355	-553.5
-1.434	-556
-1.443	-557.5
-1.4475	-560.5
-1.464	-564.5
-1.479	-569.5
-1.4925	-574
-1.4955	-576.5
-1.506	-580
-1.524	-585
-1.536	-589.5
-1.554	-594.5
-1.569	-599
-1.587	-604
-1.602	-609.5
-1.6155	-614.5
-1.6185	-617
-1.6485	-625
-1.6575	-629
